course_id,course_title1111,youtube_video_link,creator_name,Channel Name,Likes,,,
1032864,Learn to Read & Write Music to play Piano & more instruments,https://www.youtube.com/watch?v=F757Y49R1GX,John Smith,Music Minded,88479,,,
574974,The Complete Piano Course - Master The Piano,https://www.youtube.com/watch?v=ELKYVSJM1UB,Michael Chen,The Sound School,31687,,,
1229488,Learn to play your favorite guitar songs by ear,https://www.youtube.com/watch?v=5ONID1KII2O,Michael Chen,SoundSphere,68526,,,
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,https://www.youtube.com/watch?v=HG3VYVTJLWN,John Smith,Beats & Basics,70266,,,
1041176,Fun Beginner Ukulele Course,https://www.youtube.com/watch?v=9ETOCZU7LIC,John Smith,SoundSphere,22062,,,
26956,Learn Guitar in 21 Days,https://www.youtube.com/watch?v=5TFLZNNZWT0,Michael Chen,Melody Makers,13680,,,
1098994,Fun Ukulele Strumming Course,https://www.youtube.com/watch?v=IE4ZMLNWBH5,Michael Chen,SoundSphere,76079,,,
917432,The Professional Bass Masterclass,https://www.youtube.com/watch?v=E3VLA5H126W,Aisha Khan,TuneCraft,26652,,,
983418,The Allman Brothers Guitar Roots And Techniques,https://www.youtube.com/watch?v=SPJOL47SJJM,Aisha Khan,The Sound School,20844,,,
648506,Blues Guitar Fundamentals,https://www.youtube.com/watch?v=D6B11U0ZTGU,Aisha Khan,Beats & Basics,63558,,,
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,https://www.youtube.com/watch?v=MCVNRSEZTPZ,Michael Chen,Rhythm Roots,75972,,,
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,https://www.youtube.com/watch?v=DFHAE0OWSOM,Aisha Khan,Music Minded,69495,,,
858064,Beginner Level Popular Piano Program - Month 1,https://www.youtube.com/watch?v=UQM23DR8JTG,Rajesh Kumar,Melody Makers,10344,,,
214328,Piano Lessons for the R&B Fan,https://www.youtube.com/watch?v=OUGVTXXT82S,Carlos Rivera,The Sound School,15285,,,
101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,https://www.youtube.com/watch?v=1RT00HD9F47,John Smith,The Sound School,93309,,,
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,https://www.youtube.com/watch?v=XQUXZN078EQ,Rajesh Kumar,The Sound School,80439,,,
519212,Awesome Lead Guitar 1,https://www.youtube.com/watch?v=TJLKVP1CA4V,Aisha Khan,Music Minded,60282,,,
297930,The art of piano improvisation,https://www.youtube.com/watch?v=4ICU4VVYLNE,Emily Davis,The Sound School,12520,,,
663710,How To Build A Professional Djembe: Create Music Beauty &Biz,https://www.youtube.com/watch?v=ZRTDAC77510,Carlos Rivera,SoundSphere,29650,,,
471328,Advanced Euphonium Studies - Learn to Master the Euphonium!?,https://www.youtube.com/watch?v=L4NFIV7113D,Carlos Rivera,Rhythm Roots,23665,,,
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,https://www.youtube.com/watch?v=8LKT79A09IN,Michael Chen,The Sound School,20020,,,
638100,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,https://www.youtube.com/watch?v=S3BAVB0G81Z,Aisha Khan,Music Minded,52107,,,
823860,Trumpet Pro Series - You're going to love practicing Trumpet,https://www.youtube.com/watch?v=7DI9CRL7AKP,Rajesh Kumar,SoundSphere,21789,,,
635570,A Guide to Analog Synths: For the modern EDM enthusiast.,https://www.youtube.com/watch?v=VS328MMEX8G,John Smith,Rhythm Roots,43062,,,
96698,"Learn Classical Guitar Technique and play 'Spanish Romance"",https://www.udemy.com/guitar-techniques/,true,195,1316,46,43,All Levels,5 hours,2013-11-18T17:59:59Z
265888,Learn Guitar to Worship: Learn 4 Songs and unlock a 1",https://www.youtube.com/watch?v=CFLFOU6KDRB,Aisha Khan,Melody Makers,26092,,,
99324,Acoustic Blues Guitar Lessons,https://www.youtube.com/watch?v=FPGT2TGJWU4,Rajesh Kumar,Melody Makers,89821,,,
535650,Accelerate Your Guitar Learning With Metal Techniques,https://www.youtube.com/watch?v=06TCKZRDS16,Carlos Rivera,TuneCraft,24427,,,
769270,Beginner Step by Step Keharwa Theka Tabla Course,https://www.youtube.com/watch?v=6OLGU0TGED4,Sara Lee,Rhythm Roots,36138,,,
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,https://www.youtube.com/watch?v=AA0KK0IUEN9,Aisha Khan,Melody Makers,82272,,,
17922,Play Ukulele Now,https://www.youtube.com/watch?v=7S8AK21H3YN,John Smith,Rhythm Roots,83194,,,
112314,Acoustic Blues Guitar Lessons,https://www.youtube.com/watch?v=PON9DWWJ7DS,Carlos Rivera,SoundSphere,12625,,,
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,https://www.youtube.com/watch?v=YFDEE8G30RZ,Aisha Khan,Rhythm Roots,78902,,,
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,https://www.youtube.com/watch?v=S76YDG3DRWX,Michael Chen,The Sound School,10656,,,
606494,The 80/20 Beginner Guitar Course,https://www.youtube.com/watch?v=LW83EJ4DLEG,Rajesh Kumar,Melody Makers,38922,,,
1217408,Drums for Beginners,https://www.youtube.com/watch?v=AIYU7P8EX0E,John Smith,Rhythm Roots,8461,,,
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,https://www.youtube.com/watch?v=SST940ZOR24,Aisha Khan,Melody Makers,62999,,,
1008098,Learn to play guitar and sing at the same time,https://www.youtube.com/watch?v=HUWM30MDV9F,Michael Chen,Beats & Basics,12510,,,
650836,Introduction to Ukulele 1,https://www.youtube.com/watch?v=HZ39OWG7X3Q,Michael Chen,SoundSphere,6215,,,
504168,Learn Flute FAST!,https://www.youtube.com/watch?v=2L1NVZ949DD,John Smith,Beats & Basics,75933,,,
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,https://www.youtube.com/watch?v=KHEFHA5NE7M,Aisha Khan,Rhythm Roots,73606,,,
743884,Piano With Willie: Blues n' Boogie Vol. 3,https://www.youtube.com/watch?v=Y9TQ9SB2NWE,Aisha Khan,SoundSphere,63242,,,
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,https://www.youtube.com/watch?v=AJ9G3HL2KJ2,Michael Chen,The Sound School,2242,,,
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,https://www.youtube.com/watch?v=4XAXY8W9UJW,Michael Chen,Melody Makers,22425,,,
1146368,The Easy Beginner Drum Course,https://www.youtube.com/watch?v=DG4VK6TVS5A,Sara Lee,SoundSphere,9069,,,
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,https://www.youtube.com/watch?v=QKDRLD9PP79,Carlos Rivera,SoundSphere,96776,,,
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,https://www.youtube.com/watch?v=NOW5PGZ9MR5,Michael Chen,SoundSphere,78833,,,
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,https://www.youtube.com/watch?v=I4EDCYTH66S,Aisha Khan,The Sound School,57758,,,
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,https://www.youtube.com/watch?v=ZHVRP2VXZ9H,Emily Davis,SoundSphere,74653,,,
53277,Guitar for Music Educators: Learning How to Teach Guitar,https://www.youtube.com/watch?v=FZCR8RKN6YW,Rajesh Kumar,Beats & Basics,85199,,,
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,https://www.youtube.com/watch?v=6JL12H2PKJK,John Smith,Music Minded,39505,,,
1149202,Guitar Solo - Theory and Improvisation Lessons,https://www.youtube.com/watch?v=ZQFUKKSDXAK,Sara Lee,SoundSphere,62855,,,
802040,Bluegrass Guitar Essentials: Webisodes 3 & 4,https://www.youtube.com/watch?v=2POV9PO13BC,Michael Chen,SoundSphere,17884,,,
789820,Instant Harmonica - play Christmas + Birthday songs now!,https://www.youtube.com/watch?v=2UJH4LRUGFX,Sara Lee,Melody Makers,81337,,,
806640,Blues Master - Advanced Techniques Piano Course,https://www.youtube.com/watch?v=A8T4PX6OCSA,Rajesh Kumar,Rhythm Roots,27099,,,
802038,Bluegrass Guitar Essentials: Webisodes 5 & 6,https://www.youtube.com/watch?v=9XFB2S6X13U,Rajesh Kumar,TuneCraft,31671,,,
818838,Trombone Lessons For Beginners,https://www.youtube.com/watch?v=OMLSVEPQV82,Carlos Rivera,Rhythm Roots,44443,,,
269832,Rhythm to Rock Drum Lesson 6,https://www.youtube.com/watch?v=O7KLNZCMASH,Sara Lee,Beats & Basics,56803,,,
759130,Flute Pro Series - You're about to love practicing the flute,https://www.youtube.com/watch?v=ZS3B105BGHX,Emily Davis,SoundSphere,31274,,,
556076,How To Play Guitar - Everything You Need To Know To Start,https://www.youtube.com/watch?v=D90QZX5NJKH,Rajesh Kumar,Beats & Basics,63286,,,
824020,Trombone Pro Series - Fall in love with the Trombone,https://www.youtube.com/watch?v=VRW5ZN52GOP,Sara Lee,Music Minded,18689,,,
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,https://www.youtube.com/watch?v=W55GQY71P85,Aisha Khan,The Sound School,52053,,,
139792,Learn to play tunes by ear on harmonica - no written music,https://www.youtube.com/watch?v=K99TTARXOEM,Aisha Khan,SoundSphere,87550,,,
482334,Fingerpicking for Guitar,https://www.youtube.com/watch?v=T9PPKE5V5J2,Aisha Khan,SoundSphere,54984,,,
602812,"Music Theory, Guitar and Ear Training",https://www.youtube.com/watch?v=CXU3HPIL9PJ,Aisha Khan,TuneCraft,62596,,,
1036400,"Piano Unbound. Piano learning method, a course for beginners",https://www.youtube.com/watch?v=X7NJZTOH6ZU,Sara Lee,Rhythm Roots,53329,,,
866528,Advanced Trombone Studies - Learn to Master the Trombone!,https://www.youtube.com/watch?v=8CA4FDK4EGW,Emily Davis,Melody Makers,73830,,,
471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",https://www.youtube.com/watch?v=W12GB1T6YRW,Emily Davis,SoundSphere,8779,,,
744080,Piano With Willie: Tritones & Phat Chords,https://www.youtube.com/watch?v=HA2C2GKOBKP,Aisha Khan,The Sound School,71762,,,
620372,Piano for Kids: Developing Your Child's Creative Abilities,https://www.youtube.com/watch?v=7CTGSTT8PN6,Emily Davis,Music Minded,63322,,,
214418,Piano Lessons For The Hip Hop Fan,https://www.youtube.com/watch?v=0HK3QQXPFVW,Carlos Rivera,Rhythm Roots,61507,,,
619856,French Horn Solos: Learn how to Perform Three Fun Pieces!,https://www.youtube.com/watch?v=DZQ8QEH9L1S,Sara Lee,SoundSphere,10122,,,
839028,Bluegrass Guitar Essentials: Webisodes 9 & 10,https://www.youtube.com/watch?v=IL4YLC37L5D,Carlos Rivera,Music Minded,60482,,,
771880,Clarinet Lessons For Beginners,https://www.youtube.com/watch?v=01VV9ZL6G8D,Aisha Khan,Beats & Basics,54187,,,
228268,Play music on Harmonica using 8 notes - learn easy tunes!,https://www.youtube.com/watch?v=LICXHY9HYBC,Carlos Rivera,Music Minded,17201,,,
944550,Learn Piano Online-A Quiet Solace Piano Solo,https://www.youtube.com/watch?v=SYDZY0QA32H,Aisha Khan,Rhythm Roots,40075,,,
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,https://www.youtube.com/watch?v=E0DM8TGAG22,Rajesh Kumar,Music Minded,73472,,,
838320,The Art of the Blues Shuffle - A Guitarist's Guide,https://www.youtube.com/watch?v=PSXG2ITZVJ7,Emily Davis,SoundSphere,36633,,,
838896,Learn Piano Online-Ambiance Piano Solo,https://www.youtube.com/watch?v=56FK9PU2HC5,Aisha Khan,SoundSphere,48264,,,
812602,Piano Lessons For Beginners,https://www.youtube.com/watch?v=99N9DSJGB6E,Carlos Rivera,The Sound School,95426,,,
190906,The Theory & Practice of Modes on the Guitar,https://www.youtube.com/watch?v=CGWV46TV031,John Smith,Melody Makers,70810,,,
1124590,Learn How To Play The Trumpet,https://www.youtube.com/watch?v=GQXXCYMP36N,John Smith,TuneCraft,45913,,,
917176,Violin for Beginners,https://www.youtube.com/watch?v=OQ2JBC6PWUV,Carlos Rivera,TuneCraft,81140,,,
647884,Beginner Acoustic Guitar Lessons,https://www.youtube.com/watch?v=WH1VXFN6J7N,Rajesh Kumar,Rhythm Roots,35648,,,
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,https://www.youtube.com/watch?v=BZ86VBDX3L6,Emily Davis,Beats & Basics,80336,,,
1216752,Curso de Bateria - Explorando Diferentes Divisões,https://www.youtube.com/watch?v=G2ME0D4DG08,John Smith,Beats & Basics,62665,,,
1193536,Escalas Pentatónicas para guitarristas,https://www.youtube.com/watch?v=PUU4TXUS5NE,Aisha Khan,SoundSphere,71899,,,
430962,Brass Master Class,https://www.youtube.com/watch?v=LS57MSB5RR4,Emily Davis,Rhythm Roots,48067,,,
631480,Enseñando música: mejora tus clases de instrumento ,https://www.youtube.com/watch?v=C5LCJEFO2KE,Michael Chen,SoundSphere,7000,,,
970462,Ukelele exprés: aprende a tocar en menos de un mes,https://www.youtube.com/watch?v=VCZ7K5N7AOT,Rajesh Kumar,Melody Makers,36700,,,
852426,Curso de Guitarra para Principiantes,https://www.youtube.com/watch?v=GQ17IT76FZZ,John Smith,The Sound School,77130,,,
430992,Mundharmonika spielen - mein schönstes Hobby,https://www.youtube.com/watch?v=PTUUU8147AR,Emily Davis,Beats & Basics,62225,,,
733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,https://www.youtube.com/watch?v=3WJBO36S4RB,John Smith,Rhythm Roots,86387,,,
608436,Présentation du Banjo Ténor,https://www.youtube.com/watch?v=NGY4GAR8BDS,Carlos Rivera,Rhythm Roots,21248,,,
217628,Aprende a tocar el acordeón de botones,https://www.youtube.com/watch?v=SFLJISN4JOD,Emily Davis,The Sound School,56027,,,
631444,Aprendiendo piano: Lectura de piezas clásicas Vol.I,https://www.youtube.com/watch?v=18GQWJR038T,Sara Lee,Music Minded,72338,,,
935900,Pedais de efeito para Contrabaixo,https://www.youtube.com/watch?v=P78CAFRWJ19,Rajesh Kumar,Rhythm Roots,33764,,,
713492,Mantenimiento y octavación para guitarras eléctricas,https://www.youtube.com/watch?v=I99FFYC22J0,John Smith,Melody Makers,89755,,,
218540,Aprende a tocar el violín desde cero,https://www.youtube.com/watch?v=DNM8L9Q9P9R,Carlos Rivera,Melody Makers,80560,,,
211780,Aprende a tocar el teclado como los expertos,https://www.youtube.com/watch?v=3AMU2BEMDR0,Aisha Khan,SoundSphere,2729,,,
217320,Aprende a tocar el saxofón como siempre has querido,https://www.youtube.com/watch?v=E1563HO1K1P,John Smith,Beats & Basics,5555,,,
387064,Guitarra para principiantes,https://www.youtube.com/watch?v=JET9UHNP8W0,Carlos Rivera,SoundSphere,86535,,,
219756,Aprende a tocar flauta transversal sin complicaciones,https://www.youtube.com/watch?v=Z1NKAO0FDQN,Michael Chen,Music Minded,2254,,,
1243162,Aprende a tocar las escalas en el acordeón de botones.,https://www.youtube.com/watch?v=2DV3EFA8LFA,Sara Lee,The Sound School,21317,,,
1174974,Curso de Violão Prático,https://www.youtube.com/watch?v=D3KUXMIC378,Sara Lee,Beats & Basics,84671,,,
214828,"Aprende a tocar percusiones: congas, bongós, maracas y más",https://www.youtube.com/watch?v=2TD04OBLNDF,Rajesh Kumar,Beats & Basics,74163,,,
430994,Gitarre spielen - mein schönstes Hobby,https://www.youtube.com/watch?v=VDEGHXERW9R,Carlos Rivera,Melody Makers,75421,,,
207408,Aprende a tocar la guitarra acústica como un profesional,https://www.youtube.com/watch?v=DKBRDNZJETJ,John Smith,The Sound School,98612,,,
445118,Guitar Lesson - Five Steps to Learn Barre Chords,https://www.youtube.com/watch?v=M8XTPUEAQOF,Michael Chen,Beats & Basics,71009,,,
146852,"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",https://www.youtube.com/watch?v=0CXGILWCOWK,Sara Lee,Beats & Basics,72008,,,
147754,Guitar Technique Mastery: The Ultimate Chop Building Workout,https://www.youtube.com/watch?v=FCPXMKPJ81D,John Smith,Music Minded,41819,,,
131512,Inside Drum Technique,https://www.youtube.com/watch?v=1SUG3SPLHGJ,Carlos Rivera,Music Minded,12362,,,
140168,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",https://www.youtube.com/watch?v=H2EH5AUHW4I,Carlos Rivera,Melody Makers,56266,,,
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,https://www.youtube.com/watch?v=MM2CMGAZ028,Rajesh Kumar,SoundSphere,28925,,,
561774,Instant Harmonica - play the great Irish tune Molly Malone!,https://www.youtube.com/watch?v=32JVSA5WJE0,Rajesh Kumar,Melody Makers,65005,,,
1102396,Instant Harmonica - play 'Can't Help Falling in Love' now!,https://www.youtube.com/watch?v=1EU5AE52M99,Rajesh Kumar,Music Minded,47814,,,
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,https://www.youtube.com/watch?v=DDXWZYKEA44,Aisha Khan,TuneCraft,91015,,,
761938,Guitar Lessons - The Modal System - Modes Essentials,https://www.youtube.com/watch?v=P14WFBCSMWG,Rajesh Kumar,The Sound School,80128,,,
374566,Learn to Play Percussion: Beginner to Pro made the Easy Way!,https://www.youtube.com/watch?v=P36WVUJHKPB,Aisha Khan,Music Minded,30717,,,
182940,Modern Piano Lessons For Beginners,https://www.youtube.com/watch?v=D4DEWOMBK51,Emily Davis,Rhythm Roots,14318,,,
1003250,World Percussion: Complete Lessons for Everyone,https://www.youtube.com/watch?v=AROZWUIII6Y,Michael Chen,Beats & Basics,47941,,,
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,https://www.youtube.com/watch?v=C4N4SBBZXRM,Rajesh Kumar,Rhythm Roots,50719,,,
647276,Acoustic Blues Guitar Lessons,https://www.youtube.com/watch?v=R51I1Z3YI4Y,Sara Lee,SoundSphere,55639,,,
26648,Play Guitar and Understand Music Quick & Easy in 28 Days!,https://www.youtube.com/watch?v=ZJRM02T6X4A,Aisha Khan,Rhythm Roots,59416,,,
264396,Learn How to Play the Violin - Violin Basics,https://www.youtube.com/watch?v=HXDF29FQ4IE,Emily Davis,Rhythm Roots,1127,,,
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,https://www.youtube.com/watch?v=IC8IWRZ95IJ,Rajesh Kumar,TuneCraft,16300,,,
601230,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,https://www.youtube.com/watch?v=IL5BSMW8TOI,Aisha Khan,SoundSphere,75399,,,
326310,Get Piano Skills TODAY!!! ,https://www.youtube.com/watch?v=V5PXHAFBOIW,Aisha Khan,Rhythm Roots,26683,,,
398522,Learn the Violin - Scales and Fundamentals,https://www.youtube.com/watch?v=7021UZKJLLR,John Smith,Beats & Basics,67852,,,
773144,Piano With Willie Building Technique with Scales Vol. 2,https://www.youtube.com/watch?v=C7NWWOIEYW1,Michael Chen,TuneCraft,67693,,,
324226,Master Flute Playing: Intermediate Instruction Made Simple!,https://www.youtube.com/watch?v=G24QMIL2LRS,Carlos Rivera,Beats & Basics,4423,,,
888668,How to Sing and Play the Guitar (at the same time),https://www.youtube.com/watch?v=ZN11U2RBTSH,Aisha Khan,Rhythm Roots,70404,,,
301686,"Super Beginner Guitar - start right, start awesome",https://www.youtube.com/watch?v=OWAZQ9TEM0D,Sara Lee,SoundSphere,27954,,,
151027,"Introduction to Guitar 'A Course for Beginners"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z""",https://www.youtube.com/watch?v=DYDOLOMPG6N,Emily Davis,Music Minded,20502,,,
269830,Rhythm to Rock Drum Lesson 5,https://www.youtube.com/watch?v=XYYRGW5KF61,Emily Davis,Melody Makers,32402,,,
315812,Gibson's Learn & Master Guitar,https://www.youtube.com/watch?v=XXO6Z1QGSAS,Carlos Rivera,SoundSphere,48685,,,
373636,Master the Trombone: Intermediate Instruction Made Simple!,https://www.youtube.com/watch?v=TXOMHTMGCCZ,Carlos Rivera,The Sound School,8492,,,
1113170,Walking Bass Fundamentals,https://www.youtube.com/watch?v=8W95TIORP9B,Emily Davis,SoundSphere,51913,,,
336446,Circular Breathing for musicians - practical skills,https://www.youtube.com/watch?v=DEOR48C99DF,Aisha Khan,Beats & Basics,41440,,,
455676,Electric Bass for Busy Beginners Course 1,https://www.youtube.com/watch?v=PLLVKVGW3QO,Sara Lee,Music Minded,53519,,,
200108,Guitar for Absolute Beginners (Class 1),https://www.youtube.com/watch?v=NI365JHG2NI,Sara Lee,Rhythm Roots,76612,,,
198660,Tenor Banjo for Absolute Beginners,https://www.youtube.com/watch?v=9WED73ZOSHC,Sara Lee,Melody Makers,74184,,,
763100,Guitar Lessons - 50 Essential Fast Legato Licks,https://www.youtube.com/watch?v=GM2WQZ2D09I,Aisha Khan,Music Minded,48090,,,
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,https://www.youtube.com/watch?v=3TA4B50XRZX,Emily Davis,SoundSphere,62904,,,
32033,Aprende batería con el nuevo método IDT,https://www.youtube.com/watch?v=ODIEB0AY982,Emily Davis,Rhythm Roots,66906,,,
286070,5 lecciones que todo guitarrista debe tomar,https://www.youtube.com/watch?v=FHPPQ621TGC,Michael Chen,Music Minded,12447,,,
55569,Los 7 Acordes para Tocarlo Todo en un fin de semana,https://www.youtube.com/watch?v=1YXUC1Z5T9O,Carlos Rivera,SoundSphere,80838,,,
725566,Curso de Violão Popular,https://www.youtube.com/watch?v=E6HWJ6QBJZJ,Rajesh Kumar,SoundSphere,51152,,,
829616,Aprendiendo Piano: Ejercicios de calentamiento,https://www.youtube.com/watch?v=I2SE02BAWJX,Carlos Rivera,Beats & Basics,74070,,,
888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,https://www.youtube.com/watch?v=FGRSD3F1JDF,John Smith,Melody Makers,36913,,,
286898,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",https://www.youtube.com/watch?v=KFOX7DIEFAE,Aisha Khan,Music Minded,67953,,,
375830,Guitarra Desde Cero - PARTE 1,https://www.youtube.com/watch?v=VN9EI3M5T7D,Emily Davis,Melody Makers,49432,,,
207440,Super-Curso de Guitarra Práctico Para Principiantes,https://www.youtube.com/watch?v=U286HR65ZXL,Michael Chen,Music Minded,28424,,,
1042382,Explosão Pentatônica,https://www.youtube.com/watch?v=Q0UY99L3JT1,Sara Lee,SoundSphere,59006,,,
1114722,Complete Beginners Introduction to Guitar,https://www.youtube.com/watch?v=OZ6OTQ6WD4O,Sara Lee,Music Minded,7686,,,
1102436,Learn 10 Scottish Tunes Piano Easy Level,https://www.youtube.com/watch?v=JIZY3ZLUL99,Rajesh Kumar,The Sound School,54353,,,
644820,Fingerpicking Fundamentals,https://www.youtube.com/watch?v=YBZ9NVJK4EX,Rajesh Kumar,The Sound School,53455,,,
131562,Piano With A Pro,https://www.youtube.com/watch?v=EO8810DPO2K,Emily Davis,TuneCraft,99967,,,
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,https://www.youtube.com/watch?v=T8HT4V0YIN7,Emily Davis,SoundSphere,64718,,,
459888,Master the Tuba - Intermediate Instruction Made Simple!,https://www.youtube.com/watch?v=IDWWC5J8SQO,Michael Chen,TuneCraft,22359,,,
1141614,The Fun and Effective Piano Course,https://www.youtube.com/watch?v=9BM8WWDVRYC,Emily Davis,TuneCraft,51478,,,
605074,Advanced Flute Studies - Learn to Master the Flute!?,https://www.youtube.com/watch?v=OA44ZN5T0CE,Emily Davis,Rhythm Roots,46463,,,
749616,Alternate Picking Speed & Accuracy,https://www.youtube.com/watch?v=IIJF7MJD72G,Sara Lee,Rhythm Roots,98912,,,
470482,"Master the Euphonium with Simple, Intermediate Instruction!",https://www.youtube.com/watch?v=RB97FFUADAB,Michael Chen,The Sound School,42812,,,
344348,Master the Clarinet: Intermediate Instruction Made Simple!,https://www.youtube.com/watch?v=IG880AJP0OI,Emily Davis,Beats & Basics,92608,,,
373556,Advanced Clarinet Studies - Learn to Master the Clarinet!,https://www.youtube.com/watch?v=MKJB2RDEKRS,Carlos Rivera,TuneCraft,27828,,,
214794,Aprende a tocar ritmo pop en el piano y teclado,https://www.youtube.com/watch?v=2LX7XGZ5G39,Aisha Khan,Rhythm Roots,92052,,,
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,https://www.youtube.com/watch?v=224TN2D4K9V,Sara Lee,Rhythm Roots,43740,,,
823494,Comment jouer du Pianoforte,https://www.youtube.com/watch?v=YFKEQI3Q5XZ,Rajesh Kumar,Music Minded,57650,,,
212492,Aprende a tocar blues en el piano y teclado,https://www.youtube.com/watch?v=9POZEXLU1FS,Aisha Khan,Music Minded,16135,,,
961774,ABC DO VIOLÃO E GUITARRA,https://www.youtube.com/watch?v=WZXNU8M9Y0L,John Smith,Beats & Basics,3140,,,
1261210,Suonare la Chitarra,https://www.youtube.com/watch?v=4KKTIBGHUJ2,Michael Chen,Music Minded,24888,,,
211052,Aprende todos los secretos de la guitarra flamenca,https://www.youtube.com/watch?v=AT8QPJOO71K,Michael Chen,The Sound School,35835,,,
597868,????????????????????,https://www.youtube.com/watch?v=YIEVQ7UPUJZ,Michael Chen,Music Minded,83845,,,
218658,Aprende cómo tocar el Bajo Sexto,https://www.youtube.com/watch?v=JONEWXYVFEU,John Smith,SoundSphere,45484,,,
1048182,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,https://www.youtube.com/watch?v=MMS9ODAUEMQ,Aisha Khan,Rhythm Roots,25626,,,
758216,Sistema Completo De Guitarra Rítmica Para Principiantes,https://www.youtube.com/watch?v=JRTZQQXM6Z8,Aisha Khan,Music Minded,71399,,,
1144780,Curso de batería online de Patricio Iglesias (Santa Sabina),https://www.youtube.com/watch?v=08H85RQ6KKO,Sara Lee,Melody Makers,3144,,,
628798,"Learn Piano with Beyer, 15 Minutes Challenge",https://www.youtube.com/watch?v=TL1A2HJNVCL,Rajesh Kumar,SoundSphere,26348,,,
398224,"Classical Guitar Master Class: 'Alman  """,https://www.youtube.com/watch?v=KIPK9198FTX,Sara Lee,Music Minded,68581,,,
147174,Blues Accelerator - 21 Days to Blues Guitar Mastery,https://www.youtube.com/watch?v=87OX9W4I8KA,Rajesh Kumar,TuneCraft,81982,,,
799912,Alto Saxophone Lessons For Beginners,https://www.youtube.com/watch?v=C7LU99HUG25,John Smith,The Sound School,25046,,,
655958,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,https://www.youtube.com/watch?v=G0C9T8TIEPW,Carlos Rivera,Melody Makers,10569,,,
744034,Piano With Willie: Jazz & Gospel Exercises,https://www.youtube.com/watch?v=QG7SDHZOYN7,Aisha Khan,Rhythm Roots,50822,,,
139790,Bending the blue notes to give you killer sound on harmonica,https://www.youtube.com/watch?v=3EYS56ZRAZK,Rajesh Kumar,Music Minded,23629,,,
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",https://www.youtube.com/watch?v=R513KQKPRP3,Aisha Khan,SoundSphere,40293,,,
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,https://www.youtube.com/watch?v=DBY4MTVOXNS,Emily Davis,SoundSphere,80199,,,
773156,Piano With Willie Building Technique with Scales Vol. 3,https://www.youtube.com/watch?v=R0YS7OBCEXF,Rajesh Kumar,TuneCraft,13697,,,
931152,Instant Bodhran - part two; learning further drumming skills,https://www.youtube.com/watch?v=I7AW1KBZ3GB,John Smith,Melody Makers,67903,,,
21080,Guitar Essentials,https://www.youtube.com/watch?v=0OG8PUKVP1L,Carlos Rivera,TuneCraft,77179,,,
